act_symbol,date,reported,estimate
AFL,2017-03-31,1.67,1.62
AFL,2017-06-30,1.83,1.63
AFL,2017-09-30,1.70,1.62
AFL,2017-12-31,1.60,1.55
AFL,2018-03-31,1.05,0.97
AFL,2018-06-30,1.07,0.98
AFL,2018-09-30,1.03,0.99
AFL,2018-12-31,1.02,0.94
AFL,2019-03-31,1.12,1.05
AFL,2019-06-30,1.13,1.07
AFL,2019-09-30,1.16,1.07
AFL,2019-12-31,1.03,1.01
AFL,2020-03-31,1.21,1.11
AFL,2020-06-30,1.28,1.03
AFL,2020-09-30,1.39,1.12
AFL,2020-12-31,1.07,1.04
AFL,2021-03-31,1.53,1.20
AFL,2021-06-30,1.59,1.27
AFL,2021-09-30,1.53,1.30
AFL,2021-12-31,1.28,1.25
AFL,2022-03-31,1.42,1.38
AFL,2022-06-30,1.46,1.29
AFL,2022-09-30,1.23,1.22
AFL,2022-12-31,1.29,1.21
AFL,2023-03-31,1.55,1.38
AFL,2023-06-30,1.58,1.42
AFL,2023-09-30,1.84,1.44
AFL,2023-12-31,1.25,1.47
AFL,2024-03-31,1.66,1.58
AFL,2024-06-30,1.83,1.59
AFL,2024-09-30,2.16,1.70
AFL,2024-12-31,1.56,1.62
AFMD,2016-09-30,-0.35,-0.25
AFMD,2016-12-31,-0.17,-0.28
AFMD,2017-03-31,-0.20,-0.24
AFMD,2017-06-30,-0.20,-0.21
AFMD,2017-09-30,-0.21,-0.21
AFMD,2017-12-31,-0.16,-0.16
AFMD,2018-03-31,-0.18,-0.18
AFMD,2018-06-30,-0.16,-0.17
AFMD,2018-09-30,-0.22,-0.17
AFMD,2018-12-31,0.17,-0.17
AFMD,2019-03-31,0.03,-0.16
AFMD,2019-06-30,-0.16,-0.16
AFMD,2019-09-30,-0.19,-0.14
AFMD,2019-12-31,-0.21,
AFMD,2020-03-31,-0.12,-0.11
AFMD,2020-06-30,-0.18,-0.12
AFMD,2020-09-30,-0.08,-0.12
AFMD,2020-12-31,-0.20,
AFMD,2021-03-31,0.01,-0.08
AFMD,2021-06-30,-0.19,-0.07
AFMD,2021-09-30,-0.17,-0.13
AFMD,2021-12-31,-0.22,-0.17
AFMD,2022-03-31,-0.16,-0.18
AFMD,2022-06-30,-0.14,-0.18
AFMD,2022-09-30,-0.11,-0.19
AFMD,2022-12-31,-2.20,-1.90
AFMD,2023-03-31,-2.30,-2.20
AFMD,2023-06-30,-2.30,-2.20
AFMD,2023-09-30,-2.20,-2.20
AFMD,2023-12-31,-1.70,-2.10
AFMD,2024-03-31,-1.38,-1.73
AFMD,2024-06-30,-1.09,-1.00
AFMD,2024-09-30,-1.03,-1.14
AFMD,2024-12-31,,
AFRM,2020-03-31,,
AFRM,2020-06-30,,
AFRM,2020-09-30,,
AFRM,2020-12-31,-0.45,-0.94
AFRM,2021-03-31,-0.72,-0.29
AFRM,2021-06-30,-0.48,-0.27
AFRM,2021-09-30,-0.40,-0.30
AFRM,2021-12-31,-0.57,-0.44
AFRM,2022-03-31,-0.19,-0.45
AFRM,2022-06-30,-0.65,-0.45
AFRM,2022-09-30,-0.86,-0.82
AFRM,2022-12-31,-1.10,-1.01
AFRM,2023-03-31,-0.69,-0.91
AFRM,2023-06-30,-0.69,-0.86
AFRM,2023-09-30,0.00,0.08
AFRM,2023-12-31,0.04,0.08
AFRM,2024-03-31,-0.43,-0.70
AFRM,2024-06-30,-0.14,-0.45
AFRM,2024-09-30,-0.31,-0.36
AFRM,2024-12-31,0.23,-0.20
AFSI,2016-09-30,0.73,0.71
AFSI,2016-12-31,0.38,0.73
AFSI,2017-03-31,0.40,0.41
AFSI,2017-06-30,0.40,0.41
AFSI,2017-09-30,-0.04,-0.98
AFSI,2017-12-31,,
AFSI,2018-03-31,-0.31,
AFSI,2018-06-30,-0.59,0.27
AFYA,2018-06-30,,
AFYA,2018-09-30,,
AFYA,2018-12-31,,
AFYA,2019-03-31,,
AFYA,2019-06-30,3.47,0.14
AFYA,2019-09-30,0.20,0.13
AFYA,2019-12-31,0.29,0.15
AFYA,2020-03-31,0.30,0.18
AFYA,2020-06-30,0.15,0.09
AFYA,2020-09-30,0.18,0.18
AFYA,2020-12-31,0.12,
AFYA,2021-03-31,0.21,0.26
AFYA,2021-06-30,0.03,0.20
AFYA,2021-09-30,0.11,0.17
AFYA,2021-12-31,0.19,0.16
AFYA,2022-03-31,0.34,0.30
AFYA,2022-06-30,0.26,0.23
AFYA,2022-09-30,0.24,0.26
AFYA,2022-12-31,0.26,0.31
AFYA,2023-03-31,0.34,0.39
AFYA,2023-06-30,0.29,0.33
AFYA,2023-09-30,0.28,0.31
AFYA,2023-12-31,0.36,0.34
AFYA,2024-03-31,0.55,0.47
AFYA,2024-06-30,0.44,0.37
AFYA,2024-09-30,0.44,0.37
AFYA,2024-12-31,0.36,0.34
AG,2016-09-30,0.07,0.06
AG,2016-12-31,-0.01,0.02
AG,2017-03-31,0.02,0.03
AG,2017-06-30,-0.02,0.05
AG,2017-09-30,0.00,0.01
AG,2017-12-31,-0.04,-0.01
AG,2018-03-31,-0.06,-0.02
AG,2018-06-30,-0.07,-0.02
AG,2018-09-30,-0.03,-0.04
AG,2018-12-31,-0.05,-0.04
AG,2019-03-31,-0.01,-0.01
AG,2019-06-30,-0.02,-0.01
AG,2019-09-30,0.06,0.07
AG,2019-12-31,0.00,0.06
AG,2020-03-31,0.04,0.03
AG,2020-06-30,-0.10,-0.02
AG,2020-09-30,0.12,0.13
AG,2020-12-31,0.11,0.10
AG,2021-03-31,0.03,0.07
AG,2021-06-30,0.05,0.09
AG,2021-09-30,-0.07,-0.01
AG,2021-12-31,0.02,0.07
AG,2022-03-31,-0.02,0.06
AG,2022-06-30,-0.02,0.05
AG,2022-09-30,-0.09,-0.03
AG,2022-12-31,-0.09,-0.03
AG,2023-03-31,-0.07,-0.04
AG,2023-06-30,-0.02,-0.02
AG,2023-09-30,-0.04,0.01
AG,2023-12-31,-0.03,-0.04
AG,2024-03-31,-0.06,-0.03
AG,2024-06-30,-0.07,0.02
AG,2024-09-30,-0.03,0.09
AG,2024-12-31,0.03,0.05
AGCO,2016-09-30,0.51,0.36
AGCO,2016-12-31,0.84,0.71
AGCO,2017-03-31,-0.02,-0.17
AGCO,2017-06-30,1.15,1.04
AGCO,2017-09-30,0.79,0.72
AGCO,2017-12-31,1.10,1.11
AGCO,2018-03-31,0.35,0.11
AGCO,2018-06-30,1.32,1.28
AGCO,2018-09-30,0.91,0.83
AGCO,2018-12-31,1.31,1.23
AGCO,2019-03-31,0.86,0.42
AGCO,2019-06-30,1.82,1.59
AGCO,2019-09-30,0.82,0.78
AGCO,2019-12-31,0.94,1.55
AGCO,2020-03-31,0.86,0.30
AGCO,2020-06-30,1.11,0.07
AGCO,2020-09-30,2.09,1.02
AGCO,2020-12-31,1.54,1.08
AGCO,2021-03-31,2.00,1.11
AGCO,2021-06-30,2.88,2.17
AGCO,2021-09-30,2.41,1.79
AGCO,2021-12-31,3.08,1.72
AGCO,2022-03-31,2.39,1.88
AGCO,2022-06-30,2.38,2.18
AGCO,2022-09-30,3.18,3.12
AGCO,2022-12-31,4.47,3.88
AGCO,2023-03-31,3.51,2.64
AGCO,2023-06-30,4.29,3.72
AGCO,2023-09-30,3.97,3.27
AGCO,2023-12-31,3.78,4.03
AGCO,2024-03-31,2.32,2.29
AGCO,2024-06-30,2.53,2.88
AGCO,2024-09-30,0.68,1.07
AGCO,2024-12-31,1.97,1.80
AGEN,2016-09-30,-0.47,-0.32
AGEN,2016-12-31,-0.30,-0.33
AGEN,2017-03-31,-0.18,-0.32
AGEN,2017-06-30,-0.32,-0.36
AGEN,2017-09-30,-0.37,-0.37
AGEN,2017-12-31,-0.35,-0.28
AGEN,2018-03-31,-0.42,-0.28
AGEN,2018-06-30,-0.24,-0.38
AGEN,2018-09-30,-0.29,-0.25
AGEN,2018-12-31,-0.40,-0.28
AGEN,2019-03-31,0.12,-0.30
AGEN,2019-06-30,-0.38,-0.33
AGEN,2019-09-30,-0.33,-0.38
AGEN,2019-12-31,-0.22,-0.41
AGEN,2020-03-31,-0.31,-0.35
AGEN,2020-06-30,-0.28,-0.27
AGEN,2020-09-30,-0.28,-0.26
AGEN,2020-12-31,-0.20,-0.22
AGEN,2021-03-31,-0.27,-0.31
AGEN,2021-06-30,-0.37,-0.24
AGEN,2021-09-30,0.69,0.46
AGEN,2021-12-31,-0.26,-0.16
AGEN,2022-03-31,-0.19,-0.29
AGEN,2022-06-30,-0.17,-0.23
AGEN,2022-09-30,-0.19,-0.18
AGEN,2022-12-31,-0.24,-0.22
AGEN,2023-03-31,-4.40,-4.20
AGEN,2023-06-30,-4.00,-4.00
AGEN,2023-09-30,-3.20,-3.80
AGEN,2023-12-31,-2.60,-0.40
AGEN,2024-03-31,-3.04,-3.58
AGEN,2024-06-30,-2.52,-1.33
AGEN,2024-09-30,-3.17,-2.10
AGEN,2024-12-31,-2.04,-2.36
AGFS,2018-03-31,-0.26,
AGFS,2018-06-30,-0.44,
AGFS,2018-09-30,0.06,
AGFS,2018-12-31,0.00,
AGFS,2019-03-31,-0.25,-0.20
AGFS,2019-06-30,-0.45,-0.51
AGFS,2019-09-30,0.06,0.20
AGFS,2019-12-31,0.15,0.19
AGFS,2020-03-31,-0.08,-0.17
AGFS,2020-06-30,-0.33,-0.38
AGFS,2020-09-30,0.06,0.06
AGFS,2020-12-31,-0.18,0.01
AGFS,2021-03-31,-0.25,-0.27
AGFS,2021-06-30,-0.46,-0.45
AGFS,2021-09-30,-0.10,-0.01
AGFS,2021-12-31,-0.18,-0.22
AGFS,2022-03-31,-0.47,-0.41
AGFS,2022-06-30,-0.47,-0.41
AGFS,2022-09-30,-0.01,-0.04
AGFY,2019-12-31,,
AGFY,2020-03-31,,
AGFY,2020-06-30,,
AGFY,2020-09-30,,
AGFY,2020-12-31,,
AGFY,2021-03-31,-0.33,-0.30
AGFY,2021-06-30,-0.28,-0.24
AGFY,2021-09-30,-2.80,-2.80
AGFY,2021-12-31,-3.60,-3.10
AGFY,2022-03-31,-8.80,-3.10
AGFY,2022-06-30,-8.80,-3.10
AGFY,2022-09-30,-12.26,-2.21
AGI,2016-09-30,0.02,0.02
AGI,2016-12-31,-0.03,0.02
AGI,2017-03-31,0.00,0.03
AGI,2017-06-30,0.04,0.02
AGI,2017-09-30,0.05,0.03
AGI,2017-12-31,0.04,0.05
AGI,2018-03-31,0.03,0.03
AGI,2018-06-30,0.01,0.02
AGI,2018-09-30,0.00,0.00
AGI,2018-12-31,0.01,0.02
AGI,2019-03-31,0.03,0.03
AGI,2019-06-30,0.05,0.04
AGI,2019-09-30,0.06,0.06
AGI,2019-12-31,0.08,0.07
AGI,2020-03-31,0.08,0.05
AGI,2020-06-30,0.03,0.03
AGI,2020-09-30,0.15,0.11
AGI,2020-12-31,0.15,0.13
AGI,2021-03-31,0.13,0.12
AGI,2021-06-30,0.10,0.11
AGI,2021-09-30,0.10,0.11
AGI,2021-12-31,0.09,0.09
AGI,2022-03-31,0.05,0.06
AGI,2022-06-30,0.07,0.06
AGI,2022-09-30,0.07,0.07
AGI,2022-12-31,0.09,0.09
AGI,2023-03-31,0.12,0.08
AGI,2023-06-30,0.15,0.12
AGI,2023-09-30,0.14,0.11
AGI,2023-12-31,0.12,0.12
AGI,2024-03-31,0.13,0.13
AGI,2024-06-30,0.24,0.19
AGI,2024-09-30,0.19,0.22
AGI,2024-12-31,0.25,0.21
AGII,2016-09-30,1.12,0.67
AGII,2016-12-31,0.65,0.63
AGII,2017-03-31,0.71,0.64
AGII,2017-06-30,1.31,1.05
AGII,2017-09-30,-1.91,-2.22
AGII,2017-12-31,-0.66,-0.51
AGIL,2020-09-30,,
AGIL,2020-12-31,,
AGIL,2021-03-31,,
AGIL,2021-06-30,,
AGIL,2021-09-30,-0.33,-0.37
AGIL,2021-12-31,-0.15,-0.16
AGIL,2022-03-31,-0.01,-0.11
AGIL,2022-06-30,0.04,-0.09
AGIL,2022-09-30,-0.01,-0.05
AGIL,2022-12-31,0.03,-0.06
AGIL,2023-03-31,-0.09,-0.07
AGIO,2016-09-30,-1.63,-1.51
AGIO,2016-12-31,-1.34,-1.55
AGIO,2017-03-31,-1.56,-1.79
AGIO,2017-06-30,-1.78,-1.52
AGIO,2017-09-30,-1.59,-1.74
AGIO,2017-12-31,-1.81,-1.65
AGIO,2018-03-31,-1.63,-1.60
AGIO,2018-06-30,-1.19,-1.62
AGIO,2018-09-30,-1.63,-1.69
AGIO,2018-12-31,-1.58,-1.65
AGIO,2019-03-31,-1.59,-1.74
AGIO,2019-06-30,-1.87,-1.73
AGIO,2019-09-30,-1.81,-1.85
AGIO,2019-12-31,-1.60,-1.78
AGIO,2020-03-31,-0.59,-1.70
AGIO,2020-06-30,-1.31,-1.42
AGIO,2020-09-30,-1.43,-1.40
AGIO,2020-12-31,-1.41,-1.41
AGIO,2021-03-31,-1.31,-1.23
AGIO,2021-06-30,-1.36,-1.39
AGIO,2021-09-30,-1.48,-1.61
AGIO,2021-12-31,-1.81,-1.71
AGIO,2022-03-31,-1.74,-1.85
AGIO,2022-06-30,-1.68,-1.78
AGIO,2022-09-30,-1.49,-1.75
AGIO,2022-12-31,-1.49,-1.75
AGIO,2023-03-31,-1.47,-1.72
AGIO,2023-06-30,-1.51,-1.60
AGIO,2023-09-30,-1.64,-1.69
AGIO,2023-12-31,-1.72,-1.64
AGIO,2024-03-31,-1.45,-1.64
AGIO,2024-06-30,-1.69,-1.58
AGIO,2024-09-30,4.20,16.69
AGIO,2024-12-31,-1.74,-1.73
AGL,2020-03-31,,
AGL,2020-06-30,,
AGL,2020-09-30,,
AGL,2020-12-31,,
AGL,2021-03-31,-0.04,-0.04
AGL,2021-06-30,-0.06,-0.05
AGL,2021-09-30,-0.09,-0.07
AGL,2021-12-31,-0.14,-0.12
AGL,2022-03-31,0.00,0.00
AGL,2022-06-30,-0.04,-0.02
AGL,2022-09-30,-0.07,-0.05
AGL,2022-12-31,-0.14,-0.08
AGL,2023-03-31,-0.14,-0.08
AGL,2023-06-30,0.04,0.03
AGL,2023-09-30,-0.06,-0.05
AGL,2023-12-31,-0.41,-0.28
AGL,2024-03-31,0.01,-0.02
AGL,2024-06-30,-0.07,-0.07
AGL,2024-09-30,-0.29,-0.10
AGL,2024-12-31,-0.25,-0.22
AGLE,2016-09-30,-0.47,-0.67
AGLE,2016-12-31,-0.41,
AGLE,2017-03-31,-0.47,-0.55
AGLE,2017-06-30,-0.47,-0.59
AGLE,2017-09-30,-0.48,-0.67
AGLE,2017-12-31,-0.38,
AGLE,2018-03-31,-0.49,-0.54
AGLE,2018-06-30,-0.46,-0.37
AGLE,2018-09-30,-0.54,-0.41
AGLE,2018-12-31,-0.64,-0.37
AGLE,2019-03-31,-0.59,-0.50
AGLE,2019-06-30,-0.55,-0.50
AGLE,2019-09-30,-0.66,-0.56
AGLE,2019-12-31,-0.65,-0.71
AGLE,2020-03-31,-0.57,-0.65
AGLE,2020-06-30,-0.40,-0.39
AGLE,2020-09-30,-0.29,-0.38
AGLE,2020-12-31,-0.34,-0.29
AGLE,2021-03-31,-0.28,-0.13
AGLE,2021-06-30,-0.10,-0.19
AGLE,2021-09-30,-0.31,-0.29
AGLE,2021-12-31,-0.31,-0.32
AGLE,2022-03-31,-0.37,-0.35
AGLE,2022-06-30,-0.27,-0.26
AGLE,2022-09-30,-4.75,-6.00
AGLE,2022-12-31,-4.50,-5.00
AGLE,2023-03-31,-5.00,-4.75
AGLE,2023-06-30,-41.50,-4.50
AGLE,2023-09-30,-3.43,-0.44
AGM,2021-12-31,2.76,
AGM,2022-03-31,2.37,
AGM,2022-06-30,2.83,
AGM,2022-09-30,3.07,
AGM,2022-12-31,3.16,2.89
AGM,2023-03-31,3.56,2.96
AGM,2023-06-30,3.86,3.10
AGM,2023-09-30,4.13,3.92
AGM,2023-12-31,4.10,3.70
AGM,2024-03-31,3.96,3.94
AGM,2024-06-30,3.63,4.09
AGM,2024-09-30,4.10,4.14
AGM,2024-12-31,3.97,4.16
AGN,2016-09-30,3.32,3.57
AGN,2016-12-31,3.90,3.79
AGN,2017-03-31,3.35,3.32
AGN,2017-06-30,4.02,3.95
AGN,2017-09-30,4.15,4.06
AGN,2017-12-31,4.86,4.75
AGN,2018-03-31,3.74,3.36
AGN,2018-06-30,4.42,4.13
AGN,2018-09-30,4.25,4.01
AGN,2018-12-31,4.29,4.15
AGN,2019-03-31,3.79,3.55
AGN,2019-06-30,4.38,4.34
AGN,2019-09-30,4.25,4.25
AGN,2019-12-31,5.22,4.61
AGNC,2016-12-31,0.64,0.60
AGNC,2017-03-31,0.64,0.58
AGNC,2017-06-30,0.67,0.59
AGNC,2017-09-30,0.59,0.63
AGNC,2017-12-31,0.62,0.62
AGNC,2018-03-31,0.60,0.61
AGNC,2018-06-30,0.63,0.62
AGNC,2018-09-30,0.61,0.61
AGNC,2018-12-31,0.53,0.61
AGNC,2019-03-31,0.52,0.56
AGNC,2019-06-30,0.49,0.50
AGNC,2019-09-30,0.59,0.48
AGNC,2019-12-31,0.57,0.53
AGNC,2020-03-31,0.57,0.56
AGNC,2020-06-30,0.58,0.46
AGNC,2020-09-30,0.81,0.57
AGNC,2020-12-31,0.75,0.64
AGNC,2021-03-31,0.76,0.64
AGNC,2021-06-30,0.76,0.64
AGNC,2021-09-30,0.75,0.63
AGNC,2021-12-31,0.75,0.66
AGNC,2022-03-31,0.72,0.61
AGNC,2022-06-30,0.83,0.60
AGNC,2022-09-30,0.84,0.71
AGNC,2022-12-31,0.74,0.67
AGNC,2023-03-31,0.70,0.61
AGNC,2023-06-30,0.67,0.58
AGNC,2023-09-30,0.65,0.57
AGNC,2023-12-31,0.60,0.49
AGNC,2024-03-31,0.58,0.56
AGNC,2024-06-30,0.53,0.53
AGNC,2024-09-30,0.43,0.47
AGNC,2024-12-31,0.37,0.42
AGO,2022-03-31,1.34,
AGO,2022-06-30,0.46,
AGO,2022-09-30,2.11,
AGO,2022-12-31,0.22,
AGO,2023-03-31,1.12,1.08
AGO,2023-06-30,0.60,1.14
AGO,2023-09-30,3.42,1.07
AGO,2023-12-31,5.75,1.01
AGO,2024-03-31,1.96,1.41
AGO,2024-06-30,1.44,1.47
AGO,2024-09-30,2.42,1.42
AGO,2024-12-31,1.27,1.48
AGR,2016-12-31,0.67,0.63
AGR,2017-03-31,0.73,0.68
AGR,2017-06-30,0.46,0.37
AGR,2017-09-30,0.40,0.37
AGR,2017-12-31,0.61,0.61
AGR,2018-03-31,0.78,0.79
AGR,2018-06-30,0.41,0.48
AGR,2018-09-30,0.45,0.43
AGR,2018-12-31,0.56,0.62
AGR,2019-03-31,0.71,0.80
AGR,2019-06-30,0.33,0.40
AGR,2019-09-30,0.40,0.51
AGR,2019-12-31,0.74,0.75
AGR,2020-03-31,0.76,0.75
AGR,2020-06-30,0.32,0.36
AGR,2020-09-30,0.32,0.41
AGR,2020-12-31,0.62,0.56
AGR,2021-03-31,1.14,0.78
AGR,2021-06-30,0.35,0.42
AGR,2021-09-30,0.34,0.31
AGR,2021-12-31,0.44,0.39
AGR,2022-03-31,1.16,1.07
AGR,2022-06-30,0.46,0.33
AGR,2022-09-30,0.31,0.32
AGR,2022-12-31,0.39,0.39
AGR,2023-03-31,0.64,0.76
AGR,2023-06-30,0.21,0.50
AGR,2023-09-30,0.27,0.42
AGR,2023-12-31,0.97,0.94
AGR,2024-03-31,0.88,0.71
AGR,2024-06-30,0.49,0.27
AGR,2024-09-30,0.55,0.33
AGRI,2021-03-31,,
AGRI,2021-06-30,-0.20,
AGRI,2021-09-30,-0.20,
AGRI,2021-12-31,-0.22,
AGRI,2022-03-31,-0.19,-0.19
AGRI,2022-06-30,-0.17,-0.17
AGRI,2022-09-30,-0.17,-0.14
AGRI,2022-12-31,-0.13,-0.43
AGRI,2023-03-31,-0.07,
AGRI,2023-06-30,-0.10,
AGRO,2016-09-30,0.05,0.11
AGRO,2016-12-31,0.10,0.55
AGRO,2017-03-31,0.04,0.21
AGRO,2017-06-30,0.03,
AGRO,2017-09-30,-0.03,
AGRO,2017-12-31,0.04,0.16
AGRO,2018-03-31,0.06,
AGRO,2018-06-30,0.77,
AGRO,2018-09-30,0.12,
AGRO,2018-12-31,-0.15,0.22
AGRO,2019-03-31,0.17,0.11
AGRO,2019-06-30,0.04,0.08
AGRO,2019-09-30,0.26,-0.01
AGRO,2019-12-31,-0.05,
AGRO,2020-03-31,0.38,
AGRO,2020-06-30,0.15,
AGRO,2020-09-30,0.32,
AGRO,2020-12-31,0.26,
AGRO,2021-03-31,0.47,
AGRO,2021-06-30,-0.12,
AGRO,2021-09-30,0.52,
AGRO,2021-12-31,0.51,
AGRO,2022-03-31,0.57,
AGRO,2022-06-30,0.39,
AGRO,2022-09-30,0.43,
AGRO,2022-12-31,0.19,
AGRO,2023-03-31,0.20,
AGRO,2023-06-30,0.40,
AGRO,2023-09-30,0.83,
AGRO,2023-12-31,-0.15,
AGRO,2024-03-31,0.22,
AGRO,2024-06-30,1.03,
AGRO,2024-09-30,1.03,
AGRO,2024-12-31,0.46,
AGRX,2018-06-30,-0.16,-0.17
AGRX,2018-09-30,-0.11,-0.15
AGRX,2018-12-31,-0.11,-0.12
AGRX,2019-03-31,-0.13,-0.11
AGRX,2019-06-30,-0.08,-0.11
AGRX,2019-09-30,-0.08,-0.08
AGRX,2019-12-31,-0.10,-0.08
AGRX,2020-03-31,-0.10,-0.09
AGRX,2020-06-30,-0.12,-0.13
AGRX,2020-09-30,-0.18,-0.18
AGRX,2020-12-31,-0.20,-0.23
AGRX,2021-03-31,-8.00,-8.80
AGRX,2021-06-30,-8.00,-8.40
AGRX,2021-09-30,-7.20,-7.60
AGRX,2021-12-31,-8.00,-6.80
AGRX,2022-03-31,-3.78,
AGRX,2022-06-30,-2.71,
AGRX,2022-09-30,-11.50,-15.00
AGRX,2022-12-31,-9.00,-10.50
AGRX,2023-03-31,-7.76,
AGRX,2023-06-30,-3.10,-3.48
AGS,2016-12-31,,
AGS,2017-03-31,,
AGS,2017-06-30,,
AGS,2017-09-30,,
AGS,2017-12-31,-0.37,-0.32
AGS,2018-03-31,-0.37,-0.32
AGS,2018-06-30,-0.19,-0.21
AGS,2018-09-30,0.12,0.03
AGS,2018-12-31,-0.07,-0.04
AGS,2019-03-31,0.00,0.03
AGS,2019-06-30,-0.07,0.16
AGS,2019-09-30,-0.16,0.03
AGS,2019-12-31,0.04,0.02
AGS,2020-03-31,-0.41,-0.08
AGS,2020-06-30,-1.13,-1.13
AGS,2020-09-30,-0.31,-0.58
AGS,2020-12-31,-0.49,-0.40
AGS,2021-03-31,-0.21,-0.42
AGS,2021-06-30,-0.11,-0.18
AGS,2021-09-30,-0.05,-0.15
AGS,2021-12-31,-0.25,-0.11
AGS,2022-03-31,-0.11,-0.11
AGS,2022-06-30,0.04,-0.03
AGS,2022-09-30,0.01,-0.03
AGS,2022-12-31,0.06,-0.09
AGS,2023-03-31,-0.01,-0.08
AGS,2023-06-30,0.02,0.00
AGS,2023-09-30,0.00,0.01
AGS,2023-12-31,0.00,0.02
AGS,2024-03-31,0.10,-0.05
AGS,2024-06-30,0.01,0.11
AGS,2024-09-30,0.06,0.11
AGS,2024-12-31,1.03,0.14
AGTC,2016-09-30,0.20,-0.10
AGTC,2016-12-31,0.11,0.03
AGTC,2017-03-31,-0.05,-0.02
AGTC,2017-06-30,-0.18,0.22
AGTC,2017-09-30,-0.08,-0.14
AGTC,2017-12-31,-0.29,-0.09
AGTC,2018-03-31,-0.45,-0.25
AGTC,2018-06-30,-0.37,-0.23
AGTC,2018-09-30,0.07,-0.50
AGTC,2018-12-31,-0.23,-0.64
AGTC,2019-03-31,0.63,-0.54
AGTC,2019-06-30,-0.58,-0.51
AGTC,2019-09-30,-0.64,-0.58
AGTC,2019-12-31,-0.47,-0.59
AGTC,2020-03-31,-0.50,-0.55
AGTC,2020-06-30,-0.56,-0.46
AGTC,2020-09-30,-0.60,-0.51
AGTC,2020-12-31,-0.60,-0.59
AGTC,2021-03-31,-0.40,-0.41
AGTC,2021-06-30,-0.40,-0.35
AGTC,2021-09-30,-0.45,-0.38
AGTC,2021-12-31,-0.45,-0.38
AGTC,2022-03-31,-0.33,-0.42
AGTC,2022-06-30,,
AGTI,2020-06-30,,
AGTI,2020-09-30,,
AGTI,2020-12-31,,
AGTI,2021-03-31,0.30,
AGTI,2021-06-30,0.23,0.18
AGTI,2021-09-30,0.23,0.14
AGTI,2021-12-31,0.25,0.16
AGTI,2022-03-31,0.29,0.23
AGTI,2022-06-30,0.19,0.20
AGTI,2022-09-30,0.19,0.18
AGTI,2022-12-31,0.18,0.18
AGTI,2023-03-31,0.20,0.17
AGTI,2023-06-30,0.14,0.15
AGTI,2023-09-30,0.09,0.10
AGTI,2023-12-31,0.13,0.12
AGU,2016-09-30,-0.12,0.12
AGU,2016-12-31,0.68,0.65
AGU,2017-03-31,-0.03,-0.03
AGU,2017-06-30,4.09,4.04
AGU,2017-09-30,-0.23,-0.01
AGYS,2017-06-30,-0.13,
AGYS,2017-09-30,-0.14,
AGYS,2017-12-31,-0.08,
AGYS,2018-03-31,-0.01,
AGYS,2018-06-30,-0.08,-0.11
AGYS,2018-09-30,-0.16,-0.08
AGYS,2018-12-31,-0.18,
AGYS,2019-03-31,-0.16,-0.09
AGYS,2019-06-30,-0.07,-0.09
AGYS,2019-09-30,-0.13,-0.04
AGYS,2019-12-31,-0.11,-0.08
AGYS,2020-03-31,-1.16,-0.12
AGYS,2020-06-30,0.08,-0.01
AGYS,2020-09-30,0.29,0.10
AGYS,2020-12-31,0.23,0.17
AGYS,2021-03-31,0.21,0.16
AGYS,2021-06-30,0.21,0.15
AGYS,2021-09-30,0.18,0.17
AGYS,2021-12-31,0.19,0.13
AGYS,2022-03-31,0.24,0.18
AGYS,2022-06-30,0.21,0.18
AGYS,2022-09-30,0.24,0.18
AGYS,2022-12-31,0.26,0.24
AGYS,2023-03-31,0.26,0.22
AGYS,2023-06-30,0.18,0.11
AGYS,2023-09-30,0.25,0.19
AGYS,2023-12-31,0.35,0.23
AGYS,2024-03-31,0.32,0.24
AGYS,2024-06-30,0.30,0.22
AGYS,2024-09-30,0.34,0.26
AGYS,2024-12-31,0.38,0.34
AHCO,2018-09-30,0.03,
AHCO,2018-12-31,0.03,
AHCO,2019-03-31,0.03,
AHCO,2019-06-30,0.04,
AHCO,2019-09-30,,
AHCO,2019-12-31,0.09,0.07
AHCO,2020-03-31,0.00,0.12
AHCO,2020-06-30,0.08,0.11
AHCO,2020-09-30,0.05,0.11
AHCO,2020-12-31,0.25,0.13
AHCO,2021-03-31,0.17,0.24
AHCO,2021-06-30,-0.11,0.29
AHCO,2021-09-30,0.20,0.34
AHCO,2021-12-31,0.15,0.40
AHCO,2022-03-31,-0.02,0.21
AHCO,2022-06-30,0.18,0.28
AHCO,2022-09-30,0.11,0.31
AHCO,2022-12-31,0.01,0.31
AHCO,2023-03-31,0.01,0.08
AHCO,2023-06-30,0.16,0.11
AHCO,2023-09-30,0.19,0.19
AHCO,2023-12-31,0.64,0.20
AHCO,2024-03-31,0.02,0.06
AHCO,2024-06-30,0.21,0.19
AHCO,2024-09-30,0.21,0.20
AHCO,2024-12-31,0.39,0.29
AHGP,2016-09-30,0.81,0.73
AHGP,2016-12-31,1.02,0.77
AHGP,2017-03-31,0.92,0.81
AHGP,2017-06-30,0.80,0.82
AHGP,2017-09-30,0.65,0.91
AHGP,2017-12-31,0.82,0.87
AHH,2016-09-30,0.15,0.24
AHH,2016-12-31,0.25,0.24
AHH,2017-03-31,0.26,0.25
AHH,2017-06-30,0.25,0.25
AHH,2017-09-30,0.25,0.24
AHH,2017-12-31,0.23,0.24
